id,commit,build,exec_time,comment,fix
1174,324f62fd,FAIL,2,Tidy build for 1.0 release,{}
1175,881fb17a,FAIL,1,Tidy docs for 1.0 release,{}
1176,792f5bd1,FAIL,2,Tidy javadoc for 1.0 release,{}
1177,19ddfa40,FAIL,1,Updated to version 2004g.,{}
1178,c6a69cc4,FAIL,1,Refactor DateTimeParserBucket to inner class to aid package comprehension,{}
1179,6cad8020,FAIL,1,Refactor format package to use late binding of chronology,{}
1180,369388fc,FAIL,2,Prevent OutOfMemoryErrors with extreme values,{}
1181,1e74633f,FAIL,1,Fixed javadoc tags,{}
1182,d87a2f92,FAIL,2,Make tests more tolerant of different time zones,{}
1183,90f242ca,FAIL,1,Add jdiff tag,{}
1184,51a25c65,FAIL,1,Update to version 2004e,{}
1185,22d87292,FAIL,1,Prepare release notes for 0.98,{}
1186,0393d908,FAIL,1,Fix interval tests to match reality,{}
1187,03adc5d8,FAIL,2,Increase number of tests run,{}
1188,7bf53f6a,FAIL,1,Ensure chronology used in parse,{}
1189,03ea7700,FAIL,2,Add clear method to reset fields to zero,{}
1190,4e0f9ff5,FAIL,1,Parse second/millis field,{}
1191,179ecca2,FAIL,1,Ensure period is cleared before parsing,{}
1192,95e45675,FAIL,2,More tests,{}
1193,31786258,FAIL,1,More tests,{}
1194,a36f3d38,FAIL,2,Remove unecessary code,{}
1195,73c752db,FAIL,1,Avoid NPE in constructor,{}
1196,1fd45c94,FAIL,2,More tests,{}
1197,189ef8f1,FAIL,1,Remove redundent code and fix bug,{}
1198,01ca66c2,FAIL,2,Testing,{}
1199,c5141b92,FAIL,1,Enhance website docs,{}
1200,fe59adf4,FAIL,2,Enhance website docs,{}
1201,1e331a20,FAIL,1,Test BaseDateTimeField,{}
1202,8d7a275d,FAIL,1,Update to version 2004d.,{}
1203,66a244b0,FAIL,2,Added missing paragraph tag.,{}
1204,6d87c929,FAIL,1,Improve docs,{}
1205,03194dd5,FAIL,2,Update todo,{}
1206,c4219914,FAIL,1,Add tests for ISO date time format,{}
1207,56f9a22e,FAIL,2,"Add noMillis methods, javadoc and fix bugs",{}
1208,31a2dfba,FAIL,1,Test field package,{}
1209,29bac9e4,FAIL,1,Test field package,{}
1210,3e73f543,FAIL,2,Test field package,{}
1211,b9e9ad74,FAIL,1,Increase test coverage,{}
1212,6a5b8bd6,FAIL,2,Increase test coverage,{}
1213,3c2898ad,FAIL,1,Add RPartial converter,{}
1214,95661574,FAIL,2,Rework InstantConverter to reduce number of methods,{}
1215,f5606482,FAIL,1,Test PartialConverter,{}
1216,d7ca0e33,FAIL,1,Add PartialConverter,{}
1217,9316fce1,FAIL,2,Use DateTimeFieldType for custom fields,{}
1218,63fa4167,FAIL,1,Optimise toInterval,{}
1219,2d084aa3,FAIL,2,Refine instant API and test,{}
1220,cee767aa,FAIL,1,Refine API and increase test coverage,{}
1221,7ae214c8,FAIL,1,Refine partial API and add tests,{}
1222,ae46a513,FAIL,2,Fix interval to use chronology throughout,{}
1223,8ef60672,FAIL,1,Update API - Instant now ISO UTC - withXxx methods added to lots of classes - uniform set of methods almost complete,{}
1224,1c5dbbb0,FAIL,2,Add extra methods to API,{}
1225,2ddaa7eb,FAIL,1,Update API of MutablePeriod,{}
1226,14ca195d,FAIL,2,Move code from BasePeriod to chrono,{}
1227,70bec6de,FAIL,1,Use plus/minus method names,{}
1228,561bd5f3,FAIL,2,Move partial methods to chronology,{}
1229,918f2a7b,FAIL,1,Increase coverage,{}
1230,b6890ea4,FAIL,1,Simplify implementation,{}
1231,fabfb2d0,FAIL,2,Fix test case,{}
1232,750176f5,FAIL,1,More Period methods and tests,{}
1233,c4925ca4,FAIL,2,Switch to IAException,{}
1234,233ac671,FAIL,1,Add chronology to interval,{}
1235,ac116608,FAIL,2,Simplify read writable interface,{}
1236,119f68ba,FAIL,1,Update duration following period changes,{}
1237,55284cec,FAIL,2,Add period constructors for duration,{}
1238,eb86c15e,FAIL,1,Add more methods,{}
1239,35e25b7a,FAIL,2,Simplify Period,{}
1240,c4712e0e,FAIL,1,Add isSupported to types,{}
1241,06145d41,FAIL,2,Add a compare to method,{}
1242,0d9fb25a,FAIL,1,Fix test,{}
1243,73c46792,FAIL,2,Refactor Periods - no longer have a chronology - period type is based around DurationFieldType - array structure internally - not convertable to durations,{}
1244,2180a3fe,FAIL,1,Javadoc,{}
1245,89be5d7d,FAIL,2,Add functionality to intervals,{}
1246,15cfddf5,FAIL,1,Make abstract with protected coonstructors,{}
1247,ad19bbd5,FAIL,2,Javadoc,{}
1248,f3f288e8,FAIL,1,Add tests,{}
1249,feaf07aa,FAIL,2,Ensure test cleans up after itself,{}
1250,c5a06874,FAIL,1,Add halfdays and weekyearOfCentury fields,{}
1251,1a5b0ef6,FAIL,2,Moved field selector methods to field type classes,{}
1252,24481f10,FAIL,1,Use DateTimeFieldType in ReadablePartial,{}
1253,0d18055d,FAIL,2,Use DurationFieldType in DurationField,{}
1254,a5f58867,FAIL,1,Define DateTimeFieldType to DurationFieldType link,{}
1255,4f78ec4d,FAIL,1,Use DateTimeFieldType in DateTimeField,{}
1256,de0a3539,FAIL,1,Add DateTimeFieldType and DurationFieldType,{}
1257,199a124a,FAIL,1,Remove dead code,{}
1258,44b2bf7d,FAIL,2,Add factory methods,{}
1259,a8c122da,FAIL,1,Use DateTimeUtils null handling,{}
1260,4f040633,FAIL,1,Add factory methods,{}
1261,2a60e116,FAIL,2,Increase test coverage,{}
1262,f0beb426,FAIL,1,Update TODOs,{}
1263,5fd28fcd,FAIL,2,Fix and simplify zero handling in period format,{}
1264,65a750a9,FAIL,1,Remove uneccessary call,{}
1265,41bfd0a0,FAIL,1,Add ability to display milliseconds as decimal places of seconds,{}
1266,59c40a74,FAIL,2,Test ISOPeriodFormat,{}
1267,c42f2686,FAIL,1,Use new feature of period builder,{}
1268,b1d6e41a,FAIL,2,Test format subpackage,{}
1269,c2eb7b74,FAIL,1,Add new separator functionality to meet ISO8601 requirements,{}
1270,41021294,FAIL,1,Added Chronologies factory class,{}
1271,5b58f758,FAIL,2,Changed comments to reference 'period' instead of 'duration',{}
1272,3a7f6824,FAIL,1,Increase coverage,{}
1273,5f8543c9,FAIL,2,Add some comments,{}
1274,bf92b5db,FAIL,1,Fix BasePartial to restore constructor removed by mistake,{}
1275,2c59c657,FAIL,1,Remove unused code,{}
1276,642b6466,FAIL,1,Javadoc,{}
1277,e3969ce6,FAIL,1,Update todo list,{}
1278,d0b82920,FAIL,2,"Refactor partials adding getField(int,chrono)",{}
1279,37921905,FAIL,1,Add tests to ensure arrays are cloned,{}
1280,3d2aef7b,FAIL,1,Update todo list,{}
1281,ffac169f,FAIL,2,Remove type,{}
1282,afa8a348,FAIL,1,Add type,{}
1283,2a05a5d8,FAIL,2,Created MutableDateTime.Property; removed property package.,{}
1284,82e420bb,FAIL,1,Remove get chronology methods as they confuse matters when getting instance on subclass,{}
1285,65e7ca2d,FAIL,2,Fix test,{}
1286,55ba9b0b,FAIL,1,Add basic tests for chronologies,{}
1287,ce9af668,FAIL,1,Fix javadoc tag.,{}
1288,38774551,FAIL,2,Remove old test classes,{}
1289,6bdd176e,FAIL,1,Change Chronology to abstract class,{}
1290,5f9b9b67,FAIL,2,Create BasePartial,{}
1291,5d157d65,FAIL,1,Add safeMultiplyToInt,{}
1292,02bafa30,FAIL,1,Update validate to be more flexible,{}
1293,4479d880,FAIL,1,Javadoc,{}
1294,4062cef5,FAIL,1,Add extra factory methods to DateTimeZone,{}
1295,fad8c2ae,FAIL,2,Remove serializable,{}
1296,a14dd273,FAIL,1,Change toTrustedISODateTime() to toDateTimeISO(),{}
1297,f6392700,FAIL,2,Increase coverage,{}
1298,d6fb78ea,FAIL,1,Fixed javadoc tags.,{}
1299,dfe9eff2,FAIL,2,Change toTrustedISODateTime() to toDateTimeISO(),{}
1300,274097cf,FAIL,1,Test new methods,{}
1301,becd808d,FAIL,1,"Unify method handling, removing Object parameter methods",{}
1302,d1adaf7d,FAIL,2,Reorder methods,{}
1303,fcb0559c,FAIL,1,Remove long/now methods from interface to keep interface focussed,{}
1304,6f9b67a4,FAIL,1,Return DateTime not Instant from add as period is date based,{}
1305,8fe00607,FAIL,2,Optimise toXxx() methods,{}
1306,5f2aa479,FAIL,1,Create BasePeriod,{}
1307,7c064bbf,FAIL,2,Added section for new base package.,{}
1308,3bbf3c5f,FAIL,1,Javadoc tag fixes,{}
1309,e8d955f1,FAIL,1,Create BaseInterval,{}
1310,d165fd2c,FAIL,2,Correct scope,{}
1311,95b2e78f,FAIL,1,Javadoc,{}
1312,a1a0473c,FAIL,2,Create BaseDuration,{}
1313,5fd91cfa,FAIL,1,Package javadoc,{}
1314,d0136505,FAIL,2,Create base subpackage,{}
1315,3b04236d,FAIL,1,Update tests for isXxx methods,{}
1316,fa310b07,FAIL,1,Add isXxx() methods Optimise by using DateTimeUtils,{}
1317,998b3df4,FAIL,2,Optimise by using DateTimeUtils,{}
1318,1f64cb22,FAIL,1,Javadoc,{}
1319,99af0da0,FAIL,2,Create base subpackage,{}
1320,1a3e1f54,FAIL,1,Add more withXxx() methods to DateTime,{}
1321,f3b1059c,FAIL,1,Start Chrono package tests,{}
1322,86c8fac4,FAIL,2,Increase test coverage,{}
1323,7eadd1a4,FAIL,1,Select DateTimeUtils methods to keep,{}
1324,8a5de9fd,FAIL,2,Add clone and copy methods,{}
1325,7fd2cb9a,FAIL,1,More tests,{}
1326,fa25072e,FAIL,1,Fix bug from testing,{}
1327,11a59b1e,FAIL,2,Fixed @param tag,{}
1328,c3cb80bc,FAIL,1,Change constructors to protected,{}
1329,0e8fb067,FAIL,2,Add and test withXxx methods,{}
1330,95a32bbb,FAIL,1,Add more withXxx methods,{}
1331,dc56a756,FAIL,1,Adjust final methods,{}
1332,12c05dd8,FAIL,2,Refactor AbstractDuration to remove instance variable,{}
1333,4ac994b5,FAIL,1,Refactor AbstractInterval,{}
1334,3f222b62,FAIL,2,Add MutableInterval tests,{}
1335,e161f2da,FAIL,1,Reorder methods and Javadoc,{}
1336,44f74aea,FAIL,1,Add methods to obtain values from objects handling null,{}
1337,45b549ba,FAIL,2,Fix to use correct set method on writable interval,{}
1338,88649c3f,FAIL,1,Fixed bug in parsing dates with an incomplete set of fields. They were defaulting to whatever they were on 1970-01-01.,{}
1339,a3f91faf,FAIL,2,Fixed parsing bug that would consume wrong suffix for field.,{}
1340,f1a00f33,FAIL,1,Complete the RWInterval interface,{}
1341,ae1daefa,FAIL,2,More tests,{}
1342,3c68415d,FAIL,1,"Use years, not weekyears, for week based durations",{}
1343,f476c884,FAIL,2,Javadoc,{}
1344,c2164225,FAIL,1,Javadoc,{}
1345,95693de1,FAIL,2,Detail of Interval implementation derived from testing,{}
1346,6579a752,FAIL,1,Fixed javadoc tags.,{}
1347,b0b5834e,FAIL,2,Increase coverage,{}
1348,b63efc4a,FAIL,1,Make PeriodType methods consistent and test,{}
1349,57d5cb7f,FAIL,1,Increase test coverage,{}
1350,c578139c,FAIL,1,Make all serialization versions private,{}
1351,f9fb0d41,FAIL,2,Clarify hashCode,{}
1352,d9b72f09,FAIL,1,Enhance IntervalConverter,{}
1353,6613fa30,FAIL,1,Fix tests,{}
1354,3f62b3a3,FAIL,2,Tests and fixes,{}
1355,c19bfe0c,FAIL,1,Simplify complex duration to period conversions,{}
1356,0e2ca0e4,FAIL,2,Change TimePeriod to Period,{}
1357,b10e0031,FAIL,1,Change DurationType to PeriodType,{}
1358,6d327ba1,FAIL,1,Fix API and Javadoc via testing,{}
1359,1c524312,FAIL,2,Fix tests after TimePeriod creation,{}
1360,226fd68c,FAIL,1,Fix tests after TimePeriod creation,{}
1361,87acf8d6,FAIL,2,Split Duration and TimePeriod converters and Javadoc,{}
1362,24e79cfd,FAIL,1,Split Duration and TimePeriod converters and Javadoc,{}
1363,8daa099d,FAIL,2,Refactor to create TimePeriod and make Duration millisecond only,{}
1364,7b179791,FAIL,1,Add MillisDuration for precise durations,{}
1365,7f03615b,FAIL,1,Cache time zones looked up by fixed offset.,{}
1366,7b36948d,FAIL,2,First version,{}
1367,ad8e643d,FAIL,1,Refactor Duration to create MillisDuration for millisecond based durations,{}
1368,b1caf28e,FAIL,2,Add safe integer add,{}
1369,d3c4efa4,FAIL,1,Remove old test classes,{}
1370,d21736df,FAIL,1,Fix tests to handle chronology issues and withDurationType,{}
1371,fecb5213,FAIL,2,"Remove null restrictions, javadoc and tidy prior to testing",{}
1372,6c475416,FAIL,1,Fix bugs by using instant chronology correctly in add methods,{}
1373,5916e8e1,FAIL,2,Add withDurationType method,{}
1374,c5baa321,FAIL,1,Make DateTimeField a fully abstract class (not interface),{}
1375,b0c5cdc4,FAIL,1,Increase coverage,{}
1376,ee579e2d,FAIL,2,Add long values safely,{}
1377,6a806bbe,FAIL,1,Test DurationType,{}
1378,dc19201a,FAIL,1,Increase coverage,{}
1379,1b7590e5,FAIL,1,Add javadoc and refactor implementation,{}
1380,cbcdeccb,FAIL,1,"Remove constants, add Javadoc, tidy implementation",{}
1381,61ba006d,FAIL,2,Add equals/hashCode,{}
1382,6822bf41,FAIL,1,Simplify toString,{}
1383,c016c1a0,FAIL,1,Testing MutableDuration,{}
1384,e148b58e,FAIL,1,Javadoc and fixes from testing,{}
1385,d60dc845,FAIL,1,Additional testing,{}
1386,ba231bd2,FAIL,2,Javadoc,{}
1387,708f1391,FAIL,1,Fix hashcode and toString from testing,{}
1388,ac0715fa,FAIL,2,Fix null handling from testing,{}
1389,b030ae5c,FAIL,1,Update and test durations,{}
1390,abcd0667,FAIL,1,Add ability to compare comparators,{}
1391,8255f7e1,FAIL,2,Add ability to compare comparators,{}
1392,4bcc1e7f,FAIL,1,Fix tests to actually be sensible,{}
1393,6ba8e486,FAIL,2,Updated to version 2004b.,{}
1394,b788af2a,FAIL,1,Testing converters,{}
1395,614858d7,FAIL,1,Fixed deserialization.,{}
1396,1b7c2221,FAIL,2,Updated JUnit dependency.,{}
1397,f21b60c2,FAIL,1,More test classes,{}
1398,a7210d05,FAIL,2,Update from testing,{}
1399,804115f1,FAIL,1,Increase coverage,{}
1400,5e94133c,FAIL,1,Fix from testing,{}
1401,f183e5b3,FAIL,2,Increase coverage,{}
1402,bda299ca,FAIL,1,Test DateTimeUtils,{}
1403,76df8353,FAIL,2,Javadoc and style,{}
1404,d277357f,FAIL,1,Fixed javadoc tag,{}
1405,a1d6609d,FAIL,1,More tests for MutableDateTime,{}
1406,3a2eda4c,FAIL,2,Fix tests,{}
1407,d9ad623e,FAIL,1,Move rounding code to MutableDateTime,{}
1408,89eb4601,FAIL,2,"Fix equals hashcode contract, move and rework rounding code from interface",{}
1409,61017942,FAIL,1,Fix equals hashcode contract,{}
1410,99b20c99,FAIL,1,Test addWrapField,{}
1411,b9f6d452,FAIL,2,Fixed assertion.,{}
1412,7d46a67a,FAIL,1,Made getDateOnlyMillis and getTimeOnlyMillis hidden.,{}
1413,194de432,FAIL,2,Removed those pesky getDateOnlyMillis and getTimeOnlyMillis methods.,{}
1414,72c00fed,FAIL,1,Fix test,{}
1415,9f2059f0,FAIL,2,Test MutableDateTime,{}
1416,a5b05944,FAIL,1,Add getMillisKeepLocal to DateTimeZone,{}
1417,40bad1eb,FAIL,2,Add null duration converter,{}
1418,beccb19a,FAIL,2,Javadoc,{}
1419,7573233f,FAIL,1,Add null duration converter,{}
1420,27422273,FAIL,2,Restored implementation comment.,{}
1421,534cb58f,FAIL,1,Test MutableDateTime,{}
1422,915e7b95,FAIL,2,Tidy zone changing functionality,{}
1423,fc637c8a,FAIL,1,Fixed param tags.,{}
1424,31f51d88,FAIL,2,Commented out checkstyle config -- causes a problem with Maven 1.0 and is not needed.,{}
1425,e051c775,FAIL,2,Grouped packages into user and implementation.,{}
1426,501d8fa8,FAIL,1,Fixed first sentence.,{}
1427,86c33f3e,FAIL,2,Folded in docs for partials.,{}
1428,a90a9bff,FAIL,1,Added overview to javadoc generated pages.,{}
1429,dad52b39,FAIL,2,Fixed @link tag.,{}
1430,94684333,FAIL,1,Test UTCProvider,{}
1431,a1ef0abe,FAIL,2,Move partial instants from dedicated package to main package,{}
1432,6de5fe99,FAIL,1,Avoid javadoc only import,{}
1433,e61ae332,FAIL,1,Document package as implementation internal,{}
1434,54e0e0e7,FAIL,1,Code tidy,{}
1435,78f98604,FAIL,1,Simplify property implementation,{}
1436,a88a7cdd,FAIL,2,DateTime.Property defined as inner class.,{}
1437,9e6dd3f2,FAIL,1,Property constructor is private.,{}
1438,62e4b9e5,FAIL,2,Made properties serializable.,{}
1439,5f641456,FAIL,1,Explicitly set default java.util.TimeZone to Europe/London so that tests pass for those who don't live in London.,{}
1440,6682ab2a,FAIL,1,Test DateTimeZone,{}
1441,a116b032,FAIL,2,More tests,{}
1442,53ee7764,FAIL,1,Simplify withZoneRetainFields,{}
1443,08a925a3,FAIL,2,Add DateMidnight tests,{}
1444,193ca61d,FAIL,1,Add DateMidnight,{}
1445,c9fe9c8e,FAIL,1,Change to test in 2002-2004 where time zone is predictable,{}
1446,e7597300,FAIL,2,No longer needed,{}
1447,908174b0,FAIL,2,Fixed comment typo.,{}
1448,0516796c,FAIL,1,Remove inaccurate javadoc,{}
1449,d577ec47,FAIL,1,More tests,{}
1450,d02bfa0d,FAIL,2,Eliminate production of useless anonymous inner class by javac.,{}
1451,d9680621,FAIL,1,Fixed javadoc comment.,{}
1452,ef855fa3,FAIL,2,Fixed javadoc comment.,{}
1453,339cf9a9,FAIL,1,Fixed javadoc link.,{}
1454,19ae379e,FAIL,1,Unify addWrapped and addInField to addWrapField,{}
1455,c9bb2015,FAIL,2,Rename Property.getInstant to getReadableInstant,{}
1456,6d0c7db8,FAIL,1,Rename AbstractDurationField to BaseDurationField,{}
1457,c6886146,FAIL,2,More tests,{}
1458,ab921d93,FAIL,1,Change DurationField from interface to Class,{}
1459,07955d27,FAIL,1,Use correct UnsupportedDurationType,{}
1460,360b3ed7,FAIL,2,"Update javadoc and implementation, including defining null input as now",{}
1461,ad21e73f,FAIL,1,Fix tests now that null means now in comparator,{}
1462,35495b79,FAIL,1,Increase converter test coverage,{}
1463,0748504f,FAIL,1,Javadoc API clarifications,{}
1464,e94730d5,FAIL,1,Test classes for converters,{}
1465,41bf6944,FAIL,2,Fixes from testing,{}
1466,926d11d5,FAIL,1,Additional tests for DateTime and Instant,{}
1467,8acb3651,FAIL,1,Fixes resulting from testing,{}
1468,33589db6,FAIL,2,Remove ReadableInstant constructor,{}
1469,e4c81f52,FAIL,1,Fix constructor javadoc,{}
1470,d4cbf85d,FAIL,2,Mix minor typos.,{}
1471,67fa5aa4,FAIL,1,Fix broken @link tags.,{}
1472,b10f4155,FAIL,1,Ignore junit files,{}
1473,cc50f086,FAIL,2,Test DateTimeConstants,{}
1474,827aa5f2,FAIL,1,Remove as not in use,{}
1475,eab5533e,FAIL,2,StringBuffer decorator,{}
1476,a592319c,FAIL,1,Support printing of partials,{}
1477,58ebc40a,FAIL,1,Rename PartialInstant to ReadablePartial,{}
1478,fc46baae,FAIL,1,DayOfWeek not that useful,{}
1479,fd192c2d,FAIL,1,Commit class so its not lost,{}
1480,f4c5b949,FAIL,2,Update examples,{}
1481,6880d4b7,FAIL,1,Update TODO,{}
1482,5ffd24e9,FAIL,2,Update to send commit emails,{}
1483,ff3b9827,FAIL,1,Removed old code to support partials. ReadWritableInstant supports rounding.,{}
1484,7cff5902,FAIL,1,Simplified number parsing logic.,{}
1485,4272ad9b,FAIL,2,Add extra tests for illegal sets,{}
1486,4ff49b3d,FAIL,1,Add YearMonthDay,{}
1487,655277bd,FAIL,2,Adjust smaller fields after a set/add,{}
1488,7519034b,FAIL,1,Support setting month and dayOfWeek from numbers,{}
1489,8aa06fb6,FAIL,1,Javadoc,{}
1490,ea67740b,FAIL,2,Add support for PartialInstant field add(),{}
1491,8dd8b3d7,FAIL,1,Add toString,{}
1492,516a6f56,FAIL,2,Fixed @param doc,{}
1493,af91631a,FAIL,1,Tests for converter package,{}
1494,9010b04f,FAIL,1,Mock converter,{}
1495,23486179,FAIL,2,"Reorganize test classes, factoring out older ones",{}
1496,d6bd0527,FAIL,1,Allow clover/jcoverage reports to work,{}
1497,c52cb86e,FAIL,2,Add NullConverter that returns current time,{}
1498,3f1abe6f,FAIL,1,Fix ObjectChronology constructor to use converter properly,{}
1499,9be879e5,FAIL,1,Javadoc,{}
1500,0d7b6212,FAIL,2,Add addInField to PartialInstant,{}
1501,ed60692b,FAIL,1,Ensure deserialization works,{}
1502,bf5e60bd,FAIL,2,Add AbstractPartialInstant,{}
1503,a7a93c8b,FAIL,1,Javadoc,{}
1504,cbf53093,FAIL,2,Added method for supporting special parsing of two digit years.,{}
1505,412b356b,FAIL,1,Fixed bug parsing time zone offset where zero offset text is an empty string.,{}
1506,787255cd,FAIL,2,Improve support for setting partial instant values,{}
1507,ec6e7dd1,FAIL,1,Add new constructors and validate,{}
1508,bfbc8b64,FAIL,1,Javadoc,{}
1509,7db78731,FAIL,1,Add validate() to Chronology for PartialInstant,{}
1510,6a138f4f,FAIL,1,Updated to version 2004a,{}
1511,7d66f031,FAIL,2,Fix javadoc param tags,{}
1512,2dc98589,FAIL,1,Removed double 'it',{}
1513,d5aa1891,FAIL,2,Typo fix.,{}
1514,e962cbde,FAIL,1,PartialInstant getMax/getMin methods,{}
1515,dc281ce2,FAIL,1,PartialInstant set method,{}
1516,7ab0e5ac,FAIL,1,Remove unecessary casts,{}
1517,75027882,FAIL,2,Rename AbstractDateTimeField to BaseDateTimeField,{}
1518,aecb6115,FAIL,1,Fixed usage message.,{}
1519,eb0cac2b,FAIL,2,"Fix for bug 954058, which caused an ExceptionInInitializerError to be thrown if the system property ""user.timezone"" specified an explicit offset.",{}
1520,1a816f69,FAIL,1,Explit order applied to initialization of constants.,{}
1521,bd965bb6,FAIL,1,Javadoc,{}
1522,07ae1b8e,FAIL,1,Fix method details,{}
1523,e0a8fe92,FAIL,1,Remove final,{}
1524,e1927ec8,FAIL,2,Javadoc,{}
1525,906205a2,FAIL,1,Update resolve test and add tests for property,{}
1526,524a3429,FAIL,1,Remove explicit field array Rework resolve,{}
1527,ef7e9471,FAIL,1,Update resolve() and add equals/hashCode,{}
1528,20f7208f,FAIL,1,Remove leap year code as partials cannot determine this accurately,{}
1529,3746dd47,FAIL,2,Fix getAsText to avoid infinite recursion,{}
1530,92e75880,FAIL,1,Initial version of refactored PartialInstant,{}
1531,43bceec9,FAIL,2,Made abstract,{}
1532,bee95ce2,FAIL,1,Delegate to the correct method,{}
1533,331282f8,FAIL,1,Comment updates.,{}
1534,b81cd9b2,FAIL,2,Removed withMillis and withChronology methods.,{}
1535,72028b71,FAIL,1,Permission checks in place.,{}
1536,ade078da,FAIL,2,Replaced by JodaTimePermission.,{}
1537,c6391f36,FAIL,1,Uses generic JodaTimePermission class.,{}
1538,d8d6d685,FAIL,1,Minor comment fixes,{}
1539,21a05d42,FAIL,2,Remove withXxx methods from ReadableInstant,{}
1540,c291d58a,FAIL,1,Rename moveDateTimeZone to setZoneRetainFields,{}
1541,a26563f0,FAIL,2,Rename getDateTimeZone methods to getZone etc,{}
1542,23a2a953,FAIL,1,Javadoc,{}
1543,6f9be0d1,FAIL,1,Change hashcode definition to enable compatability with java.util.Date,{}
1544,d73d392c,FAIL,2,Rename moveDateTimeZone to withDateTimeZoneRetainFields,{}
1545,5d784a86,FAIL,1,Add support for changing the current time,{}
1546,165f427e,FAIL,2,Example usages of Joda-Time,{}
1547,d7a4f535,FAIL,1,Remove public modifier on method.,{}
1548,08552fe8,FAIL,1,Added getDuration(DurationType); default duration type is average-year-month.,{}
1549,815bcef8,FAIL,2,Added getDuration(DurationType),{}
1550,1d7f4443,FAIL,1,Cache some common types.,{}
1551,9da9df67,FAIL,1,Rollback to average-year-month duration type.,{}
1552,748e1374,FAIL,1,Uses millis duration type.,{}
1553,64031d91,FAIL,1,Add getDateTime method,{}
1554,2883a11e,FAIL,2,Rename getDateTime method to appropriate name,{}
1555,d512ea48,FAIL,1,Added withDateTimeZoneMoved method.,{}
1556,29ae347c,FAIL,1,Removed comments about exceptions which are no longer thrown.,{}
1557,b036d68c,FAIL,2,Minor comment typo.,{}
1558,079da56f,FAIL,1,Update website with more docs and better text for search engines,{}
1559,0433425e,FAIL,2,Preserve time zone when converting to Calendar.,{}
1560,ea3536d6,FAIL,1,Added leap second info.,{}
1561,3fcb482c,FAIL,1,Minor comment typo.,{}
1562,3ffd1a7f,FAIL,2,Added performance and threading.,{}
1563,354d0183,FAIL,1,Add FAQ to website,{}
1564,c733e2ab,FAIL,2,Update site docs,{}
1565,6ed3c27c,FAIL,1,Yet another minor comment fix.,{}
1566,563b3982,FAIL,1,Update site docs,{}
1567,4fbcc5a0,FAIL,2,Update version,{}
1568,9ff31960,FAIL,1,Update version,{}
1569,513311d6,FAIL,2,Update site docs,{}
1570,fd923001,FAIL,1,Improve javadoc,{}
1571,0d54bf0f,FAIL,1,Comment fix.,{}
1572,93e4ec9f,FAIL,2,Improve javadoc,{}
1573,157fe66c,FAIL,1,Improve javadoc,{}
1574,cdcbcfe0,FAIL,2,Improve JDK1.4 compliance,{}
1575,2caf6667,FAIL,1,Add link to fields,{}
1576,8f0e2f14,FAIL,2,Updated getName docs.,{}
1577,3163e8b8,FAIL,2,Updates to century related fields and more.,{}
1578,19faa83d,FAIL,2,no message,{}
1579,ab25e10c,FAIL,2,Fixed definition of ISO century related fields.,{}
1580,b1a61729,FAIL,1,Removed unused import.,{}
1581,6a3b134c,FAIL,1,Removed API consistency item.,{}
1582,fdf7600f,FAIL,2,Javadoc fixes.,{}
1583,6c6142b2,FAIL,1,Fixed bug which caused getInstance to fail on second identical call.,{}
1584,d7bc2156,FAIL,2,Override implementation of getDateOnlyMillis.,{}
1585,5d755a53,FAIL,1,Include year bounds check in getDateOnlyMillis.,{}
1586,da90591d,FAIL,2,Comment fix.,{}
1587,c448a40c,FAIL,1,Updated docs.,{}
1588,8045bc2a,FAIL,1,Typo fix.,{}
1589,3ec1eb7f,FAIL,2,Require special year field.,{}
1590,4226539f,FAIL,1,Need special rule for set.,{}
1591,936a1677,FAIL,2,Re-calc year limits.,{}
1592,14dcaf0e,FAIL,1,Re-organized chronology package and created new field package.,{}
1593,6f5522f5,FAIL,1,Fix broken link.,{}
1594,70a6a3dc,FAIL,2,Support negative weekyears; fixed minor bug in matching parser.,{}
1595,ee1c58b8,FAIL,1,Renamed undoChanges to restoreState; added safety code to computeMillis.,{}
1596,bf2500fd,FAIL,2,Fixed bug when constructing with non-ISO chronologies.,{}
1597,f6d1161f,FAIL,1,Fixed bug when weekyear changes cross cutover.,{}
1598,c7eeafa2,FAIL,2,Comment typo.,{}
1599,a3c62f00,FAIL,2,Comment fix.,{}
1600,940ea818,FAIL,2,Comment typo.,{}
1601,f748871f,FAIL,2,Update API consistency items.,{}
1602,ce2c2587,FAIL,2,Split the javadoc index.,{}
1603,3b798c8b,FAIL,2,Comment correction.,{}
1604,6ad6d558,FAIL,2,Added withDateTimeZone method.,{}
1605,265f5cc7,FAIL,1,Renamed toCopy methods.,{}
1606,548b2fb3,FAIL,2,"Can't use strictfp, need jre1.2 compatibility.",{}
1607,0facc1d2,FAIL,1,"Extended time zone offset precision, ensuring that for Joda, all instants converted to strings can be parsed back into the exact same instant.",{}
1608,5f54fda8,FAIL,2,Time zone offset parser supports fractional seconds leading with comma.,{}
1609,3a68a02d,FAIL,2,Expanded documentation.,{}
1610,38a5d1cc,FAIL,1,"Fewer substrings created during integer parsing, resulting in performance improvements.",{}
1611,4d08164b,FAIL,2,More performance improvements due to less object allocation.,{}
1612,fa85e52f,FAIL,1,Reduced temporary object allocations during parse.,{}
1613,8c56f7b1,FAIL,2,Fix column name.,{}
