id,commit,build,exec_time,comment,fix,lastFix
2604,68ff919,SUCCESS,7.0,"linked in userguide, though it needs work",{'lastFix': None},
2605,a30fd37,SUCCESS,7.0,lniked in text package,{'lastFix': None},
2606,87400e6,SUCCESS,6.0,Interpolation moved into the text package,{'lastFix': None},
2607,27ea670,SUCCESS,6.0,reformatted to match other Lang code,{'lastFix': None},
2608,0a657fc,SUCCESS,7.0,"class from Digester, akin to the Interpolation class in the lang package",{'lastFix': None},
2609,ead61c1,SUCCESS,7.0,Fixed a typo in javadoc.,{'lastFix': None},
2610,3c19146,SUCCESS,6.0,Fixed a couple of typos in javadoc.,{'lastFix': None},
2611,d39c5d7,SUCCESS,6.0,Remove cloning from char array methods,{'lastFix': None},
2612,2afbfc6,SUCCESS,6.0,Javadoc nit fixed.,{'lastFix': None},
2613,0f5eae3,SUCCESS,6.0,Unnecessary semicolon.,{'lastFix': None},
2614,960e999,SUCCESS,7.0,The local variable substitutionBean is never read.,{'lastFix': None},
2615,3eb3378,SUCCESS,7.0,Remove unused imports.,{'lastFix': None},
2616,270ac30,SUCCESS,7.0,"Removed comment:     // Windows XP returns 'Windows 2000' just for fun... On my machine (Windows XP Pro SP1) the os.name property is ""Windows XP"".",{'lastFix': None},
2617,e6a113b,SUCCESS,5.0,"Refactor ""Windows"" into private static final String OS_NAME_WINDOWS_PREFIX = ""Windows"";",{'lastFix': None},
2618,b279006,SUCCESS,7.0,various tests which helped find the last two bugs,{'lastFix': None},
2619,3559359,SUCCESS,7.0,fix to handle the tiny difference between YEAR and 12*MONTH,{'lastFix': None},
2620,84d382e,SUCCESS,6.0,bug in how the maths is being done creates a -ve number,{'lastFix': None},
2621,8d1e5db,SUCCESS,7.0,"Rename end to pos, fix spelling, avoid new String()",{'lastFix': None},
2622,d696dcf,SUCCESS,7.0,Rename nd to end,{'lastFix': None},
2623,bf1865a,SUCCESS,6.0,"Change constructors to take Matcher, not CharSetMatcher",{'lastFix': None},
2624,ded14ee,SUCCESS,7.0,DurationFormatUtils implemented in a java.text.Format like way with a pattern language for specifying exactly how the format wants to appear. The two existing methods are reimplemented in terms of the new format method but the new method currently lacks its own unit tests.,{'lastFix': None},
2625,9c8c5d3,SUCCESS,7.0,Fix Javadoc warnings.,{'lastFix': None},
2626,c51a860,SUCCESS,7.0,"Bugzilla Bug 30855 [lang] Additional constructor for EqualsBuilder and isEquals member access. Addressing: ""Finally, can they change the member ""isEquals"" from private to protected?  At present, I cannot subclass EqualsBuilder and use this member.""",{'lastFix': None},
2627,2f435ba,SUCCESS,6.0,Bugzilla Bug 30815 ArrayUtils.isEquals() throws ClassCastException when array1 and array2 are different dimension http://issues.apache.org/bugzilla/show_bug.cgi?id=30815,{'lastFix': None},
2628,ec96b03,SUCCESS,7.0,"Added the split variant from #24910 in which the separator may be a full String rather than a String of characters. Rather than the issues suggested boolean parameter, the name has been changed to splitByWholeSeparator",{'lastFix': None},
2629,8253b8b,SUCCESS,7.0,Adding postGoal to copy css stylesheets from commons-build when site is generated. Please maintain this modification for consistent look and feel across commons subprojects.,{'lastFix': None},
2630,bb6e3a1,SUCCESS,6.0,Add remove() methods to StringUtils,{'lastFix': None},
2631,468dc65,SUCCESS,6.0,Format ready for 2.1,{'lastFix': None},
2632,61b0ce1,SUCCESS,7.0,helper assert methods should be private,{'lastFix': None},
2633,178e241,SUCCESS,7.0,added comment in javadoc for #30328,{'lastFix': None},
2634,a6e6f51,SUCCESS,6.0,"we do not use the final parameter code style in the rest of Lang, so bringing these two classes in line with the others",{'lastFix': None},
2635,f8f09e8,SUCCESS,7.0,Javadoc typos.,{'lastFix': None},
2636,0f3e7b3,SUCCESS,7.0,Bugzilla Bug 30334 	[lang] New class proposal: CharacterEncoding 	http://issues.apache.org/bugzilla/show_bug.cgi?id=30334 	Comitted to CVS for further comments.,{'lastFix': None},
2637,87d6493,SUCCESS,5.0,typo,{'lastFix': None},
2638,5391d92,SUCCESS,7.0,Javadoc.,{'lastFix': None},
2639,6f2cdc3,SUCCESS,7.0,Javadoc.,{'lastFix': None},
2640,e945ec8,SUCCESS,7.0,"Added testSelfInstanceVarReflectionObjectCycle to replicate an example in http://issues.apache.org/bugzilla/show_bug.cgi?id=19331. This is a bit redundant with other tests, but insures the given example is handled.",{'lastFix': None},
2641,c45315f,SUCCESS,5.0,An attempt to put together an implementation for bugzilla issue 29163. Tempted to think that split() should not be using the stopTime variable.,{'lastFix': None},
2642,cb53574,SUCCESS,7.0,"cleaning up some bad maven configuration. A <resource> tag is needed between the resources and includes to work. As it no longer works, I have removed the sections as they appear to not need them (copy and paste from original poms in commons). Also removed empty jar tags and integrationTest tags",{'lastFix': None},
2643,88f3909,SUCCESS,6.0,added tests for rounding and truncating to AM_PM; added additional test of rounding to SEMI_MONTH,{'lastFix': None},
2644,a26102b,SUCCESS,6.0,corrected calendar field used to calculate the offset when modifying the hour for a round or truncated based on AM_PM,{'lastFix': None},
2645,a32091a,SUCCESS,7.0,Added C. Scott Ananian to contributors.,{'lastFix': None},
2646,9a662f1,SUCCESS,7.0,Fixed numeric problems reported in PR #29294 Submitted by: C. Scott Ananian Reviewed by: Phil Steitz,{'lastFix': None},
2647,f08f203,SUCCESS,7.0,moved testParseCVS to sandbox DateFormatterTest.java,{'lastFix': None},
2648,868093f,SUCCESS,5.0,moved parseCVS to sandbox DateFormatter.java,{'lastFix': None},
2649,abe191e,SUCCESS,7.0,added tests for new splitPreserveAllTokens methods (http://issues.apache.org/bugzilla/show_bug.cgi?id=22692),{'lastFix': None},
2650,8a89729,SUCCESS,8.0,"http://issues.apache.org/bugzilla/show_bug.cgi?id=22692 : - added new splitPreserveAllTokens methods to mirror the split functionality, preserving empty tokens indicated by adjacent tokens; - refactored logic of existing split method into splitWorker for sharing by new splitPreserveAllTokens methods",{'lastFix': None},
2651,bab4622,SUCCESS,5.0,Add MutableObject,{'lastFix': None},
2652,e81aef9,SUCCESS,6.0,Update mutable package for release 2.1,{'lastFix': None},
2653,499a063,SUCCESS,7.0,added the view that we should not use boolean arguments to overload methods of similar signature,{'lastFix': None},
2654,c2003e4,SUCCESS,7.0,"Add format(long) and format(long, StringBuffer) bug 29794",{'lastFix': None},
2655,a8e4ee7,SUCCESS,6.0,"A reworked mutable int, ready for comments",{'lastFix': None},
2656,2c7a80a,SUCCESS,7.0,Improve javadocs,{'lastFix': None},
2657,14742cd,SUCCESS,7.0,corrected javadoc typo,{'lastFix': None},
2658,ac290ac,SUCCESS,5.0,added tests of rounding and truncating across daylight saving time beginning and ending,{'lastFix': None},
2659,823fa85,SUCCESS,7.0,"changed modify method to calculate the field offset and use the set method, rather than adding the offset and letting Calendar perform the calculation - this fixes http://issues.apache.org/bugzilla/show_bug.cgi?id=25560; updated javadocs on round method to explain how rounding across daylight saving time is handled",{'lastFix': None},
2660,93c1145,SUCCESS,6.0,"Adding in new Interpolation class for opinions. It is, apart from cleaning up, creation of a unit test and renaming to 'interpolate', the submission from Ken Fitzpatrick in Bugzilla: #18962.",{'lastFix': None},
2661,a87f57b,SUCCESS,7.0,"Tomcat uses getThrowable for its nested exception method, so adding this to ExceptionUtils' list. Bugz: #29673 Submitted by: Lars Beuster",{'lastFix': None},
2662,0e27ebf,SUCCESS,5.0,PR: http://issues.apache.org/bugzilla/show_bug.cgi?id=27876 [lang] ReflectionToStringBuilder.toString(null) throws exception by design new ToStringBuilder(null).toString() == the style's nullText.,{'lastFix': None},
2663,fbd54fe,SUCCESS,7.0,javadoc.,{'lastFix': None},
2664,73eee4b,SUCCESS,7.0,Javadoc typo.,{'lastFix': None},
2665,f4b9657,SUCCESS,6.0,PR: http://issues.apache.org/bugzilla/show_bug.cgi?id=27876 [lang] ReflectionToStringBuilder.toString(null) throws exception by design new ToStringBuilder(null).toString() == the style's nullText.,{'lastFix': None},
2666,4a67eb7,SUCCESS,6.0,PR: http://issues.apache.org/bugzilla/show_bug.cgi?id=27876 [lang] ReflectionToStringBuilder.toString(null) throws exception by design Javadoc updates.,{'lastFix': None},
2667,296cf9f,SUCCESS,7.0,Bugzilla Bug 27877 [lang][patch] Make ClassUtils methods null-safe and not throw an IAE. http://issues.apache.org/bugzilla/show_bug.cgi?id=27877,{'lastFix': None},
2668,34aa8b0,SUCCESS,6.0,"PR: http://issues.apache.org/bugzilla/show_bug.cgi?id=27876 [lang] ReflectionToStringBuilder.toString(null) throws exception by design ReflectionToStringBuilder.toString is now null-safe and returns the style's nullText. ToStringBuilder constructors are now null-safe. A new ToStringBuilder on a null followed by a call to toString returns """".",{'lastFix': None},
2669,b674428,FAIL,3.0,hooked in previous tag for jdiff reporting,{'lastFix': None},
2670,6f4a8a2,SUCCESS,6.0,flipped from being hardcoded to GregorianCalendar to using getInstance. Cannot think of any reason why a GregorianCalendar was being created directly,{'lastFix': None},
2671,d89a984,SUCCESS,7.0,added newline to end of file,{'lastFix': None},
2672,946a2d8,SUCCESS,7.0,fixed return type of getValue,{'lastFix': None},
2673,7cafa92,SUCCESS,5.0,"This adds an array-argument based version of primitiveToWrapper. Apart from the argument of not having array based versions for every method, I can't see any reason not to add it, so have patched, modified and committing.",{'lastFix': None},
2674,458e814,SUCCESS,7.0,"rolled back the Mutable change. It doubled the size of a mutable instance, and as it wrapped another object, doubled the work for garbage collection",{'lastFix': None},
2675,ffcf7c6,SUCCESS,7.0,"simplified code by moving a chunk of the functionality up into the superclass, MutableNumber. Still important that setValue turns the Number into the correct type however, so that method may not go up into the superclass",{'lastFix': None},
2676,87ddbd3,SUCCESS,5.0,Adding initial crack at mutables.,{'lastFix': None},
2677,6c8f1a2,SUCCESS,6.0,"applied patch #27778, also added an indexOf(char[]..).",{'lastFix': None},
2678,b57861a,SUCCESS,7.0,"improved javadoc, and missing javadoc for new uncapitalize method added.",{'lastFix': None},
2679,a1a080c,SUCCESS,7.0,and adding an overloaded method for uncapitalize to maintain symmetry,{'lastFix': None},
2680,ab77068,SUCCESS,5.0,added an overloaded method for capitalize and capitalizeFully so people can do things like capitalize double-barrelled names,{'lastFix': None},
2681,de75020,SUCCESS,7.0,simplified the implementation of capitalizeFully,{'lastFix': None},
2682,8b49f4a,SUCCESS,6.0,Ensure Validate has no inter-lang dependencies,{'lastFix': None},
2683,e78437f,SUCCESS,7.0,"Add more nested exception names bug 29082, from Lars Beuster",{'lastFix': None},
2684,f05757a,SUCCESS,6.0,More names,{'lastFix': None},
2685,76f330a,SUCCESS,6.0,"Add ObjectUtils.hashCode() - a null safe hash code bug 28554, from Mario Winterer",{'lastFix': None},
2686,0d83c03,SUCCESS,7.0,Fix since tag,{'lastFix': None},
2687,43c7761,SUCCESS,5.0,Include enums package tests,{'lastFix': None},
2688,55216d0,SUCCESS,7.0,"Fix Enum equals to work correctly by reflection bug 28180, from Matthias Eichel",{'lastFix': None},
2689,3c3cec1,SUCCESS,6.0,PR: http://issues.apache.org/bugzilla/show_bug.cgi?id=28468 Fixed error in javadoc. Submitted by: Christian d'Heureuse,{'lastFix': None},
2690,3bd65dc,SUCCESS,7.0,Bullet proofing.,{'lastFix': None},
2691,4282261,SUCCESS,5.0,Removed extend and adjusted build settings appropriately.,{'lastFix': None},
2692,37a1e2f,SUCCESS,6.0,Turn on Clover.,{'lastFix': None},
2693,7538881,SUCCESS,7.0,"Make this work with the current release of Maven, 1.0-rc2.",{'lastFix': None},
2694,e0c8077,SUCCESS,6.0,# The Sun Javadoc for versions prior to 1.3 are off-line.,{'lastFix': None},
2695,5460270,SUCCESS,7.0,typo noticed by Stephen...,{'lastFix': None},
2696,8c1a7f9,SUCCESS,7.0,Tests the difference in performance between CharUtils and CharSet.,{'lastFix': None},
2697,bd07015,SUCCESS,7.0,Update with @since tags,{'lastFix': None},
2698,82649ca,SUCCESS,6.0,PR: Bugzilla Bug 27661 [lang] [patch] ArrayUtils.addAll doesn't always return new array Submitted by:	Maarten Coene Reviewed by: Gary Gregory,{'lastFix': None},
2699,d3a0da6,SUCCESS,7.0,Fix replaceChars() to complete bug 25454,{'lastFix': None},
2700,eed5cea,SUCCESS,7.0,"Improve javadoc of various methods bug 27306, from Janek Bogucki",{'lastFix': None},
2701,d6f8e97,SUCCESS,6.0,Rename  toCharacter  to  toChar Rename  toInteger  to  toIntValue Add  toCharacterObject(String),{'lastFix': None},
2702,ba474b4,SUCCESS,6.0,Fix javadoc descriptions from Christian Ullenboom,{'lastFix': None},
2703,1826f7e,SUCCESS,7.0,Remove util package - Identifier code now in sandbox [id] project,{'lastFix': None},
2704,bf8b757,SUCCESS,7.0,Make exception implement Nestable interface and use NestableDelegate bug 26954 (alternate implementation),{'lastFix': None},
2705,7f4a3a2,SUCCESS,6.0,Alpha order contributers,{'lastFix': None},
2706,f282fb1,SUCCESS,6.0,"Switching to usage of menu's dtd to insert commons navigation items, using common-menus entity to reference commons menues in navigation.xml, sorting is done by Maven.",{'lastFix': None},
2707,4ffb5b6,SUCCESS,7.0,Fixed some typos in javadoc.,{'lastFix': None},
2708,de98e6c,SUCCESS,6.0,Add support for java.awt.headless (Java 1.4.),{'lastFix': None},
2709,e576179,SUCCESS,6.0,Added a contributor.,{'lastFix': None},
2710,6b3812d,SUCCESS,7.0,Added isAsciiPrintable() http://issues.apache.org/bugzilla/show_bug.cgi?id=22489.,{'lastFix': None},
2711,226e77d,SUCCESS,8.0,"Renamed methods so that they follow the ""MethodNameEvenForAcronyms""-scheme.",{'lastFix': None},
2712,01d0e52,SUCCESS,5.0,PR: http://nagoya.apache.org/bugzilla/show_bug.cgi?id=27054 Fixes to some Javadoc errors in ClassUtils Submitted by:	Janek Bogucki Reviewed by:	Gary Gregory,{'lastFix': None},
2713,91aac1b,SUCCESS,7.0,Copied RELEASE-NOTES.txt to RELEASE-NOTES-2.0.txt RELEASE-NOTES.txt now tracks an upcomming 2.1. lang.enum.*: 	Deprecated and replaced by org.apache.commons.lang.enums.* and will be 	removed in version 3.0. All classes in this package are deprecated and 	repackaged to org.apache.commons.lang.enums since enum is a Java 1.5 	keyword.,{'lastFix': None},
2714,d17bffa,SUCCESS,7.0,lang.enum.*: 	Deprecated and replaced by org.apache.commons.lang.enums.* and will be 	removed in version 3.0. All classes in this package are deprecated and 	repackaged to org.apache.commons.lang.enums since enum is a Java 1.5 	keyword.,{'lastFix': None},
2715,f6fc11a,SUCCESS,6.0,linked proposal in,{'lastFix': None},
2716,05121dd,SUCCESS,7.0,Using ArrayUtils.isEmpty().,{'lastFix': None},
2717,38d9ca6,SUCCESS,6.0,Add notice to builds,{'lastFix': None},
2718,4d8b349,SUCCESS,7.0,Add blank line,{'lastFix': None},
2719,d9bbb21,SUCCESS,5.0,Using StringUtils.isEmpty().,{'lastFix': None},
2720,a6a087b,SUCCESS,7.0,Fix spelling and scope,{'lastFix': None},
2721,24ddaf8,SUCCESS,6.0,Make CLASS_NAME_COMPARATOR and PACKAGE_NAME_COMPARATOR work on Java 1.2.,{'lastFix': None},
2722,ec08886,SUCCESS,5.0,Organize Imports.,{'lastFix': None},
2723,22e7710,SUCCESS,5.0,Apply Apache License Version 2.0 by following the instructions at http://www.apache.org/dev/apply-license.html.,{'lastFix': None},
2724,dad0331,SUCCESS,6.0,Apply Apache License Version 2.0 by following the instructions at http://www.apache.org/dev/apply-license.html.,{'lastFix': None},
2725,a6c9528,SUCCESS,7.0,Apply Apache License Version 2.0 by following the instructions at http://www.apache.org/dev/apply-license.html.,{'lastFix': None},
2726,0a3e36f,SUCCESS,5.0,Using isEmpty() internally.,{'lastFix': None},
2727,ac6bac6,SUCCESS,7.0,proposal for lang in xdoc form,{'lastFix': None},
2728,bbf471f,SUCCESS,6.0,Adding Commons Site Look & Feel configuration to all jakarta-commons/<project>/project.properties,{'lastFix': None},
2729,0a68dd9,SUCCESS,6.0,"PR: http://nagoya.apache.org/bugzilla/show_bug.cgi?id=26922 [lang] public static boolean DateUtils.equals(Date dt1, Date dt2) ? Updated testDateEqualsJava(): The behavior is different b/w Sun Java 1.3.1_10 and 1.4.2_03.",{'lastFix': None},
2730,8e7826d,SUCCESS,6.0,PR: http://nagoya.apache.org/bugzilla/show_bug.cgi?id=26961 [lang][patch] Remove redundant check for null separator in StringUtils#join Submitted by:	Janek Bogucki Reviewed by:	Gary Gregory.,{'lastFix': None},
2731,1f3a7a2,SUCCESS,6.0,Somehow (c) was not 2004.,{'lastFix': None},
2732,143536d,SUCCESS,7.0,"PR: http://nagoya.apache.org/bugzilla/show_bug.cgi?id=26922 [lang] public static boolean DateUtils.equals(Date dt1, Date dt2) ? Record a test for future reference when having this chat.",{'lastFix': None},
2733,056434e,SUCCESS,6.0,included navigation should be from commons-build now.,{'lastFix': None},
2734,2e375bb,SUCCESS,6.0,PR: Bugzilla Bug 26943 [patch] Class and Package Comparators for ClassUtils Submitted by:	alban.peignier Reviewed by:	Gary Gregory,{'lastFix': None},
2735,fd83105,SUCCESS,7.0,Add Maarten Coene,{'lastFix': None},
2736,95fb03b,SUCCESS,7.0,"Add getLength method bug 26594, from Maarten Coene",{'lastFix': None},
2737,e484723,SUCCESS,5.0,"Add validate methods for all elements same type bug 25683, from Norm Deane",{'lastFix': None},
2738,886b84b,SUCCESS,7.0,Improve Tokenizer with CSV and TSV plus change default to StringTokenizer like includes code from Matthew Inger,{'lastFix': None},
2739,f8fcbba,SUCCESS,7.0,Javadoc and added some system properties.,{'lastFix': None},
2740,193e4d8,SUCCESS,6.0,Add comment about new Tokenizer class in split method,{'lastFix': None},
2741,a0488e5,FAIL,1.0,Handle broken test actually working on Linux Sun JDK 1.4.1,{'lastFix': None},
2742,23d6799,SUCCESS,7.0,Typo.,{'lastFix': None},
2743,0e33937,SUCCESS,7.0,Added @since and @version tags.,{'lastFix': None},
2744,a15a65b,SUCCESS,6.0,Javadoc fixes.,{'lastFix': None},
2745,b20ba54,SUCCESS,6.0,PR: http://issues.apache.org/bugzilla/show_bug.cgi?id=26877 [lang] Add SystemUtils.AWT_TOOLKIT.,{'lastFix': None},
2746,50c7c13,SUCCESS,6.0,Improve tests to check result of enum equals,{'lastFix': None},
2747,375546a,SUCCESS,6.0,Forgot to clean up exception name in the previous commit.,{'lastFix': None},
2748,d86624a,SUCCESS,6.0,equals() Javadoc now mentions the separate class loader case.,{'lastFix': None},
2749,ec8a8a5,SUCCESS,6.0,PR: http://issues.apache.org/bugzilla/show_bug.cgi?id=26876 [lang] Enum.equals does not handle different class loaders.,{'lastFix': None},
2750,539301a,SUCCESS,6.0,"PR: http://nagoya.apache.org/bugzilla/show_bug.cgi?id=26656 [lang][patch] Validate.java: fixes comment skew, removes unused loop counter. Submitted by:	Janek Bogucki Reviewed by:	Gary Gregory",{'lastFix': None},
2751,8444a68,SUCCESS,7.0,"PR: http://nagoya.apache.org/bugzilla/show_bug.cgi?id=23174 Submitted by:	Maarten Coene, Arun Mammen Thomas Reviewed by:	Gary Gregory",{'lastFix': None},
2752,2d1b92f,SUCCESS,5.0,Moving extension of global project.xml to ../commons-build/project.xml on those project.xml files which originally had it in place.,{'lastFix': None},
2753,85d6739,SUCCESS,6.0,"Fixed bug in getDateInstance(int, TimeZone, Locale). See bz #26646.",{'lastFix': None},
2754,0f1efc3,SUCCESS,6.0,"Added test case for getDateInstance(int, Locale). Removed whitespaces from lines that was supposed to be empty.",{'lastFix': None},
2755,f86ee49,SUCCESS,7.0,Switch to Apache Licence 2.0,{'lastFix': None},
2756,70de8cc,SUCCESS,5.0,"Bugzilla Bug 26056 [lang] Add methods to ArrayUtils: add at end and insert-like ops Added methods: primitiveType[] add(primitiveType[], primitiveType)",{'lastFix': None},
2757,7ff22e0,SUCCESS,7.0,"Renamed ArrayUtils.join(Object[],Object[]) to addAll.",{'lastFix': None},
2758,ae1f7da,SUCCESS,6.0,Add CharUtils classes,{'lastFix': None},
2759,b7f9e99,SUCCESS,6.0,Deprecate id code prior to removal,{'lastFix': None},
2760,cbf7a76,SUCCESS,6.0,Rollback of sort of members,{'lastFix': None},
2761,a4776f3,SUCCESS,6.0,Sort members (Eclipse defaults).,{'lastFix': None},
2762,1f85d11,SUCCESS,7.0,Duplicate @author tags for Fredrik Westermarck.,{'lastFix': None},
2763,1266c6c,SUCCESS,6.0,"Three new methods and unit tests: add(Object[],Object), add(Object[],int,Object), and join(Object[],Object[]). PR: http://nagoya.apache.org/bugzilla/show_bug.cgi?id=26056 Submitted by:	Gary Gregory and Maarten Coene Reviewed by:	Gary Gregory",{'lastFix': None},
2764,94c9d03,SUCCESS,6.0,Update section title,{'lastFix': None},
2765,8760e2c,SUCCESS,7.0,Ignores,{'lastFix': None},
2766,af1684a,SUCCESS,7.0,A simple spelling fix for ArrayUtils JavaDoc on the clone(Object[] array) method,{'lastFix': None},
2767,aa63078,SUCCESS,5.0,Using ArrayUtils.isEmpty() when testing arrays.,{'lastFix': None},
2768,3ad582e,SUCCESS,7.0,testIsEmpty methods now tests for nulls.,{'lastFix': None},
2769,58fc770,SUCCESS,6.0,Added isEmpty for Object and primitives arrays. RFE in bugzilla (#26243).,{'lastFix': None},
2770,f152a37,SUCCESS,7.0,Fixed a couple of typos.,{'lastFix': None},
2771,152ce8f,SUCCESS,5.0,Improve maven website with explicit links and tasks,{'lastFix': None},
2772,45e6a23,SUCCESS,6.0,Update to correct version number 2.1-dev,{'lastFix': None},
2773,7883623,SUCCESS,7.0,Ignore build properties,{'lastFix': None},
2774,fc63349,SUCCESS,6.0,Make shared keys private scope not public as not really part of API,{'lastFix': None},
2775,01c367f,SUCCESS,6.0,Use @throws instead of @exception,{'lastFix': None},
2776,1c0bd0e,SUCCESS,6.0,Align apache logo vertically,{'lastFix': None},
2777,5636315,SUCCESS,7.0,"Updated most of the commons project.properties files, made sure that the dev process points to the commons charter.  Also, changed the powered by logo to use the less distracting feather logo",{'lastFix': None},
2778,ba7a7c3,SUCCESS,5.0,"Commons Lang Maven site now has a white banner background.  A commons logo, a link back to Jakarta commons in the top nav.  The site builds with Maven RC1.0.",{'lastFix': None},
2779,13207a8,SUCCESS,7.0,PR: 25227 Obtained from: Discussion around http://nagoya.apache.org/bugzilla/show_bug.cgi?id=25227,{'lastFix': None},
2780,2538629,SUCCESS,7.0,Removed typo in javadoc.,{'lastFix': None},
2781,fe4c1ff,SUCCESS,6.0,Added nullhandling tests for isEquals.,{'lastFix': None},
2782,5df1cbf,SUCCESS,5.0,"Fixed typo in javadoc for isEquals, repored by Cameron Hayne, hayne at sympatico dot ca.",{'lastFix': None},
2783,48ef0f3,SUCCESS,6.0,"PR: http://issues.apache.org/bugzilla/show_bug.cgi?id=25849 Added to SystemUtils: getJavaHome, getJavaIoTmpDir, getUserDir, getUserHome. Sorted source (Eclispe).",{'lastFix': None},
2784,c7218dd,SUCCESS,7.0,"PR: http://issues.apache.org/bugzilla/show_bug.cgi?id=25849 Added to SystemUtils: getJavaHome, getJavaIoTmpDir, getUserDir, getUserHome.",{'lastFix': None},
2785,200afa5,SUCCESS,5.0,Update my developer tag.,{'lastFix': None},
2786,8dc2574,SUCCESS,7.0,Reformat (Eclipse) for line-length 120 and add missing @throws documentation.,{'lastFix': None},
2787,772d701,SUCCESS,6.0,Point Javadoc to the Sun 1.3 API doc since 1.2 is no longer on-line.,{'lastFix': None},
2788,9ad919b,SUCCESS,6.0,Add missing @return tag.,{'lastFix': None},
2789,2c95234,SUCCESS,5.0,Add missing @return tags on subarray methods.,{'lastFix': None},
2790,7bb3e3c,SUCCESS,7.0,Add missing Javadoc comments.,{'lastFix': None},
2791,c1727ba,SUCCESS,6.0,Add missing Javadoc comment.,{'lastFix': None},
2792,f854e0a,SUCCESS,6.0,Add missing Javadoc comments.,{'lastFix': None},
2793,cbf7b7b,SUCCESS,5.0,More precise Javadoc @see references.,{'lastFix': None},
2794,599286c,SUCCESS,7.0,Javadoc fix.,{'lastFix': None},
2795,4f5b078,SUCCESS,7.0,Fix mistake and clarify javadoc spec for replace,{'lastFix': None},
2796,3d770cb,SUCCESS,6.0,Deprecated integer MILLIS_IN_* constants and replaced with long versions named MILLIS_PER_*. PR # 25627 Reported by Nikolay Metchev,{'lastFix': None},
2797,ec05e5f,SUCCESS,6.0,Added tests for days.,{'lastFix': None},
2798,1be46c5,SUCCESS,7.0,"javadoc, spelling error.",{'lastFix': None},
2799,bd815f9,SUCCESS,6.0,"moved the since to 3.0 as it will be at least until then before a release includes this I suspect, plus 2.0 was plain wrong",{'lastFix': None},
2800,3b008e5,SUCCESS,5.0,"http://nagoya.apache.org/bugzilla/show_bug.cgi?id=25454 StringUtils.replaceChars(String,String,String).",{'lastFix': None},
2801,0168c81,SUCCESS,7.0,Javadoc.,{'lastFix': None},
2802,4627d76,SUCCESS,7.0,Tweak my <developer> entry.,{'lastFix': None},
2803,de69dfa,SUCCESS,6.0,Changed junit dependency version to 3.8.1,{'lastFix': None},
2804,b71aa7f,SUCCESS,6.0,Record behavior in a test for From http://nagoya.apache.org/bugzilla/show_bug.cgi?id=25454.,{'lastFix': None},
2805,b434e96,SUCCESS,7.0,Add subarray methods for primitive types Change subarray for Objects to return same type as input from Ashwin S,{'lastFix': None},
2806,40fea3c,SUCCESS,7.0,Add missing Javadoc tags.,{'lastFix': None},
2807,42fc418,SUCCESS,5.0,Change author name (by request),{'lastFix': None},
2808,6fb311d,SUCCESS,6.0,Add description and tests about the perils of nested enums bug 23374,{'lastFix': None},
2809,122227c,SUCCESS,6.0,"Add extra factory methods for convenience bug 23590, from Nikolay Metchev",{'lastFix': None},
2810,d4dbefe,SUCCESS,7.0,Assign authors correctly,{'lastFix': None},
2811,4991a32,SUCCESS,6.0,Remove end of line spaces,{'lastFix': None},
2812,738127e,SUCCESS,7.0,Add subArray method to get a portion of an array from Ash,{'lastFix': None},
2813,9d0dbda,SUCCESS,6.0,Add ToStringStyle.SHORT_PREFIX_STYLE as discussed on commons-dev.,{'lastFix': None},
2814,acbec15,FAIL,5.0,Fixed error in javadoc for StringUtils.split and improved tests. Pr: 24911 Submitted by Al Chou.,{'lastFix': None},
2815,b6f9e1a,SUCCESS,6.0,Inserted empty logo to elimninate broken image from maven site.,{'lastFix': None},
2816,15762e5,SUCCESS,6.0,Initial checkin of the Tokenizer class,{'lastFix': None},
2817,b784f66,SUCCESS,6.0,Converting some chars  in javadoc into html-enteties.,{'lastFix': None},
2818,3663d98,SUCCESS,5.0,Using StringUtils.isEmpty() when testing Strings. Renamed the parameter string to the more commonly used str in removeStart() and removeEnd.,{'lastFix': None},
2819,ca8766e,SUCCESS,7.0,Split a long method declaration into two lines to keep checkstyle happy.,{'lastFix': None},
2820,f37f0b0,SUCCESS,7.0,Using StringUtils.isEmpty() when testing Strings.,{'lastFix': None},
2821,55c5d7c,SUCCESS,6.0,Added maven site xdocs.,{'lastFix': None},
2822,01fe819,SUCCESS,6.0,"* src/java/org/apache/commons/lang/exception/ExceptionUtils.java   getCause(Throwable), getCause(Throwable, String[]): Added @since tags.",{'lastFix': None},
2823,2f4a709,SUCCESS,6.0,javadoc.,{'lastFix': None},
2824,84a2f05,SUCCESS,7.0,Remove convenience toStringWithStatics APIs.,{'lastFix': None},
2825,0fa987c,SUCCESS,5.0,Move remove code to relevant position in source file,{'lastFix': None},
2826,af6ad93,SUCCESS,7.0,"Added  public static String removeEnd(String str, String remove).",{'lastFix': None},
2827,87f9e96,SUCCESS,7.0,"Added  public static String removeEnd(String str, String remove). Reimpl'd removeStart.",{'lastFix': None},
2828,c324f2a,SUCCESS,6.0,"Added  public static String removeStart(String str, String remove).",{'lastFix': None},
2829,0648c5b,SUCCESS,5.0,Javadoc nits.,{'lastFix': None},
2830,87880f2,SUCCESS,7.0,Add support for static field output.,{'lastFix': None},
2831,25ab412,SUCCESS,7.0,Javadoc 1.4.2 fix.,{'lastFix': None},
2832,49268be,SUCCESS,5.0,Another contributer,{'lastFix': None},
